INFO_ORIGE,ID,COLLECTORS,PAIS,Locality,Habitat,Abundance,Plant_Desc,Min_Elevat,Max_Elevat,Averege_Elevat,SRTM90m,Average_STRM90M_STRM30M,Datum geodesico,LATITUDE,LONGITUD,Useful_mapping,GENUS,full_scien,name_clean,Tipo,Common_Nam,Repository,IUCN_RL_CO,IUCN_RL_cr,GEPC_Natio,GEPC_Nat_1,Native,Endemic
GBIF,2883072649,Juan Andrs leyva,COLOMBIA,"Supat, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3327,3334,no data,5.01158,-74.2076,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,no data,no data,LC,NA,LC,NA,Native,NA
GBIF,2883019962,Jean-Paul Boerekamps,COLOMBIA,"Parque Nacional Natural Chingaza, Guasca, Cundinamarca, CO",no data,no data,no data,0,0,0,3570,3569.5,no data,4.73967,-73.8657,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2873998474,Juan Andrs leyva,COLOMBIA,"Cundinamarca, CO",no data,no data,no data,0,0,0,1497,1506,no data,5.17876,-74.26317,1,Espeletia,Espeletia barclayana Cuatrec.,Espeletia barclayana,Especie,Frailejon,no data,NT,B1b(iii),NT,NA,NA,NA
GBIF,2850996495,jnauita,COLOMBIA,"Cha, Cundinamarca, Colombia",no data,no data,no data,0,0,0,2819,2819.5,no data,4.84743,-74.01921,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2850972362,David McCorquodale,COLOMBIA,"La Calera, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3359,3370,no data,4.73203,-73.89211,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2850937353,Jose Edilson Espitia Barrera,COLOMBIA,"Guasca, Guasca, Cundinamarca, CO",no data,no data,no data,0,0,0,3145,3145,no data,4.90075,-73.92511,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2850571539,Steve King,COLOMBIA,"Guasca, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3590,3590.5,no data,4.7192,-73.82079,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2850559322,GERMAN LEONEL SARMIENTO CRuiz,COLOMBIA,"Cha, Cundinamarca, Colombia",no data,no data,no data,0,0,0,2575,2574.5,no data,4.87102,-74.07669,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2850557942,Loreta riosselli,COLOMBIA,"Cundinamarca, CO",no data,no data,no data,0,0,0,2711,2711.5,no data,4.99853,-74.13451,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2850548472,Juan Andrs leyva,COLOMBIA,"Guasca, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3207,3212.5,no data,4.8364,-73.83253,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,no data,no data,LC,NA,LC,NA,Native,NA
GBIF,2850543340,Fundacion Dodo Colombia,COLOMBIA,"Usaqun, Bogota, Colombia",no data,no data,no data,0,0,0,2974,2972.5,no data,4.68776,-74.01617,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2850539338,Jose Edilson Espitia Barrera,COLOMBIA,"Guasca, Guasca, Cundinamarca, CO",no data,no data,no data,0,0,0,3145,3145,no data,4.90082,-73.92504,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2826377874,sussandrio,COLOMBIA,"Cogua, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3484,3490.5,no data,5.09695,-74.00691,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,no data,no data,LC,NA,LC,NA,Native,NA
GBIF,2826137831,sussandrio,COLOMBIA,"Cogua, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3407,3412.5,no data,5.08861,-74.00971,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2818859657,armandog68,COLOMBIA,"Subachoque, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3259,3260,no data,4.98263,-74.17127,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,no data,no data,LC,NA,LC,NA,Native,NA
GBIF,2818854583,armandog68,COLOMBIA,"Subachoque, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3253,3255,no data,4.98261,-74.17079,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,no data,no data,LC,NA,LC,NA,Native,NA
GBIF,2818805694,armandog68,COLOMBIA,"Subachoque, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3259,3261,no data,4.98287,-74.1716,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,no data,no data,LC,NA,LC,NA,Native,NA
GBIF,2818776305,Juan Andrs leyva,COLOMBIA,Chia,no data,no data,no data,0,0,0,2763,2771,no data,4.94284,-74.0409,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2818571314,Angela Celis,COLOMBIA,"Via la Cristalina, La Calera, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3490,3492,no data,4.74114,-73.83794,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2818538306,Juan Andrs leyva,COLOMBIA,"Cha, CO-CU, CO",no data,no data,no data,0,0,0,2841,2834,no data,4.86437,-74.08613,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2814223363,David McCorquodale,COLOMBIA,"Guasca, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3568,3569.5,no data,4.73927,-73.86546,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2814205349,eamonccorbett,COLOMBIA,"Guasca, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3386,3390,no data,4.73927,-73.84551,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2813917481,Pablo Preliasco,COLOMBIA,"Guasca, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3581,3579.5,no data,4.76328,-73.84859,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2813175933,Higuera W F,COLOMBIA,"COLOMBIA, CUNDINAMARCA, BogotaÁ†ÑC Cerros calle 134, Cerros orientales",Bosque altoandino,no data,no data,3000,3000,3000,3004,3002.5,no data,4.71009,-74.0136,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2813167605,Rodriguez Daniel,COLOMBIA,Paramo El Tablazo,Paramo,no data,no data,3479,3479,3479,3463,3461,no data,5.01156,-74.19889,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2813166170,Torres J M,COLOMBIA,"COLOMBIA ,CUNDINAMARCA ,GUASCA",Paramo,no data,no data,2980,2980,2980,2990,2993.5,no data,4.86342,-73.82486,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2813162092,Salazar M,COLOMBIA,"COLOMBIA, CUNDINAMARCA, SUBACHOQUE El Tablazo Paramo de la Cuchilla",Paramo,no data,no data,0,0,0,3488,3493.5,no data,5.02871,-74.16912,1,Espeletia,Espeletia congestiflora Cuatrec.,Espeletia congestiflora,Especie,"Frailejon, muneca burro",no data,LC,NA,NA,NA,Native,NA
GBIF,2813158615,Cuatrecasas J,COLOMBIA,"COLOMBIA, CUNDINAMARCA, ZipaquiraA Zipaquiraa Paramo de, Cordillera Oriental, entre Zipaquiraa y Pacho",Paramo,no data,no data,0,0,0,3135,3132.5,no data,5.12267,-74.07331,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,no data,no data,LC,NA,LC,NA,Native,NA
GBIF,2813158607,Uribe L,COLOMBIA,"COLOMBIA, CUNDINAMARCA, La Calera La Siberia Paramo de",Paramo,no data,no data,0,0,0,2955,2956,no data,4.7059,-73.95861,1,Espeletia,Espeletia uribei Cuatrec.,Espeletia uribei,Especie,no data,no data,LC,NA,LC,NA,Native,Endemic
GBIF,2813156979,Grupo III,COLOMBIA,"COLOMBIA, CUNDINAMARCA, SesquileE Sesquile Paramo de",no data,no data,no data,0,0,0,3108,3105,no data,4.97422,-73.78673,1,Espeletia,Espeletia congestiflora Cuatrec.,Espeletia congestiflora,Especie,"Frailejon, muneca burro",no data,LC,NA,NA,NA,Native,NA
GBIF,2813156942,Bernal H Y et al,COLOMBIA,"COLOMBIA, CUNDINAMARCA, GUASCA Chingaza PNN, Laguna de Buitrago, Sector de Piedras Gordas",no data,no data,no data,3210,3210,3210,3583,3581.5,no data,4.75275,-73.85038,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2802927462,Juan Andrs leyva,COLOMBIA,"Sesquile, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3226,3214,no data,5.02849,-73.78752,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2641444396,lilivogel,COLOMBIA,"Guasca, Cundinamarca, CO",no data,no data,no data,0,0,0,2826,2833,no data,4.93592,-73.91976,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2550070639,butcherbird,COLOMBIA,"Guasca, Cundinamarca, CO",no data,no data,no data,0,0,0,3314,3314,no data,4.85043,-73.7887,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2456586145,Juan Andrs leyva,COLOMBIA,"Guasca, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3013,3009,no data,4.84806,-73.83276,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2456584236,Juan Andrs leyva,COLOMBIA,"Guasca, CO-CU, CO",no data,no data,no data,0,0,0,3087,3084,no data,4.84128,-73.83311,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,no data,no data,LC,NA,LC,NA,Native,NA
GBIF,2451583505,dbg20,COLOMBIA,"Cundinamarca, CO",no data,no data,no data,0,0,0,2593,2594.5,no data,4.80332,-73.94717,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2447829865,Jaime A. Erazo,COLOMBIA,"Fomeque, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3628,3627.5,no data,4.68239,-73.78689,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2447829051,mgm97xc,COLOMBIA,"Laguna Siecha 2–?8, Guasca, Cundinamarca, CO",no data,no data,no data,0,0,0,3581,3577.5,no data,4.76588,-73.85092,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2423205709,marianna_sanchezz,COLOMBIA,"La Calera, Cundinamarca, CO",no data,no data,no data,0,0,0,3013,3008.5,no data,4.68784,-74.01224,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2423089980,Francisco Perez,COLOMBIA,"Subachoque, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3188,3186.5,no data,5.01394,-74.15856,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2422986856,Juan Andrs leyva,COLOMBIA,"Cota, Cundinamarca, Colombia",no data,no data,no data,0,0,0,2693,2701,no data,4.83854,-74.0967,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2366013391,Juan Andrs leyva,COLOMBIA,"Sopo, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3161,3162.5,no data,4.90139,-73.92722,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2294548898,JUAN CARLOS ALMECIGA,COLOMBIA,"Fmeque, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3686,3689,no data,4.67823,-73.79186,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2294426904,Juan Andrs leyva,COLOMBIA,"Cundinamarca, CO",no data,no data,no data,0,0,0,1108,1106,no data,5.16328,-74.29354,1,Espeletia,Espeletia barclayana Cuatrec.,Espeletia barclayana,Especie,Frailejon,no data,NT,B1b(iii),NT,NA,NA,NA
GBIF,2294419805,Juan Andrs leyva,COLOMBIA,"Sopo, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3153,3149,no data,4.90255,-73.92346,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2294419435,Juan Andrs leyva,COLOMBIA,"Sopo, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3204,3214,no data,4.89915,-73.92412,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2294409366,Juan Andrs leyva,COLOMBIA,"Via Vda. La Maya, Cota, Cundinamarca, Colombia",no data,no data,no data,0,0,0,2713,2715.5,no data,4.82876,-74.10613,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2294408393,Juan Andrs leyva,COLOMBIA,"Tabio, Cundinamarca, Colombia",no data,no data,no data,0,0,0,3168,3173,no data,4.90495,-74.12751,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,LC,NA,NA,NA
GBIF,2294408320,lauracespedesarias,COLOMBIA,"National Park Natural Chingaza, La Calera, Cundinamarca, CO",no data,no data,no data,0,0,0,3352,3352.5,no data,4.72996,-73.89437,1,Espeletia,Espeletia uribei Cuatrec.,Espeletia uribei,Especie,no data,no data,LC,NA,LC,NA,Native,Endemic
GBIF,2274020675,Javier romerio- Puentes,COLOMBIA,"La Concepcion, RFPR Espino Corcovado",Vegetacion de Paramo,no data,no data,0,0,0,3475,3471.5,no data,4.76747,-73.81392,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,NA,NA,NA,NA
GBIF,2274020504,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3283,3271,no data,4.77361,-73.86707,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,NA,NA,NA,NA
GBIF,2274020502,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3334,3330,no data,4.7715,-73.86524,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,NA,NA,NA,NA
GBIF,2274020422,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3396,3394,no data,4.76887,-73.86277,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,NA,NA,NA,NA
GBIF,2274020414,Javier romerio- Puentes,COLOMBIA,"La Concepcion, RFPR Espino Corcovado",Vegetacion de Paramo,no data,no data,0,0,0,3476,3476,no data,4.76575,-73.81654,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274020407,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3254,3255.5,no data,4.77199,-73.8672,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Reventadera,no data,LC,NA,NA,NA,NA,NA
GBIF,2274020379,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3312,3308,no data,4.77139,-73.86602,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,NA,NA,NA,NA
GBIF,2274020276,Javier romerio- Puentes,COLOMBIA,"La Concepcion, RFPR Espino Corcovado",Vegetacion de Paramo,no data,no data,0,0,0,3294,3297.5,no data,4.77368,-73.80445,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,NA,NA,NA,NA
GBIF,2274020222,Javier romerio- Puentes,COLOMBIA,"La Concepcion, RFPR Espino Corcovado",Vegetacion de Paramo,no data,no data,0,0,0,3459,3457.5,no data,4.76453,-73.81461,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274020217,Javier romerio- Puentes,COLOMBIA,"La Concepcion, RFPR Espino Corcovado",Vegetacion de Paramo,no data,no data,0,0,0,3492,3487.5,no data,4.76728,-73.81542,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274020186,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",rastrojo y bosques,no data,no data,0,0,0,3203,3203.5,no data,4.77195,-73.87153,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274020181,Javier romerio- Puentes,COLOMBIA,"La Concepcion, RFPR Espino Corcovado",Vegetacion de Paramo,no data,no data,0,0,0,3475,3475,no data,4.76657,-73.81477,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274020146,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3329,3329,no data,4.77073,-73.86508,1,Espeletia,Espeletia corymbosa Bonpl.,Espeletia corymbosa,Especie,Frailejon,no data,LC,NA,NA,NA,NA,NA
GBIF,2274020127,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",rastrojo y bosques,no data,no data,0,0,0,3203,3203,no data,4.77174,-73.87166,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274020124,Javier romerio- Puentes,COLOMBIA,"La Concepcion, RFPR Espino Corcovado",Vegetacion de Paramo,no data,no data,0,0,0,3483,3484.5,no data,4.76602,-73.81758,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274019976,Javier romerio- Puentes,COLOMBIA,"La Concepcion, RFPR Espino Corcovado",Vegetacion de Paramo,no data,no data,0,0,0,3471,3470.5,no data,4.76585,-73.81596,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274019921,Javier romerio- Puentes,COLOMBIA,"La Concepcion, RFPR Espino Corcovado",Vegetacion de Paramo,no data,no data,0,0,0,3461,3461,no data,4.76494,-73.81535,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274019916,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3280,3284.5,no data,4.77128,-73.8663,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,Frailejon blanco,no data,LC,NA,LC,NA,Native,NA
GBIF,2274019905,Javier romerio- Puentes,COLOMBIA,"La Concepcion, RFPR Espino Corcovado",Vegetacion de Paramo,no data,no data,0,0,0,3461,3462,no data,4.7651,-73.81482,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274019839,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",rastrojo y bosques,no data,no data,0,0,0,3251,3249.5,no data,4.77234,-73.86732,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,Frailejon blanco,no data,LC,NA,LC,NA,Native,NA
GBIF,2274019739,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3409,3408,no data,4.76873,-73.86203,1,Espeletia,Espeletia grandiflora Bonpl.,Espeletia grandiflora,Especie,"Frailejon, Orejas de burro, Tabaqueros, Tabaquillos, Trementinos",no data,LC,NA,LC,NA,Native,NA
GBIF,2274019694,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3194,3194,no data,4.77171,-73.87228,1,Espeletia,Espeletia uribei Cuatrec.,Espeletia uribei,Especie,Caminadera,no data,LC,NA,LC,NA,Native,Endemic
GBIF,2274019690,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3365,3362.5,no data,4.77177,-73.86353,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,Frailejon blanco,no data,LC,NA,LC,NA,Native,NA
GBIF,2274019678,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3348,3350,no data,4.77141,-73.8638,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,Frailejon blanco,no data,LC,NA,LC,NA,Native,NA
GBIF,2274019623,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",Vegetacion de Paramo,no data,no data,0,0,0,3365,3366,no data,4.77166,-73.86322,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,Frailejon blanco,no data,LC,NA,LC,NA,Native,NA
GBIF,2274019596,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",rastrojo y bosques,no data,no data,0,0,0,3337,3333.5,no data,4.77308,-73.86529,1,Espeletia,Espeletia argentea Bonpl.,Espeletia argentea,Especie,Frailejon blanco,no data,LC,NA,LC,NA,Native,NA
GBIF,2274019573,Javier romerio- Puentes,COLOMBIA,"Trinidad, RFPR Santa Mara De las Lagunas",rastrojo y bosques,no data,no data,0,0,0,3194,3191,no data,4.77149,-73.87286,1,Espeletia,Espeletia uribei Cuatrec.,Espeletia uribei,Especie,Frailejon arboreo,no data,LC,NA,LC,NA,Native,Endemic
